Link sản phẩm,Link hình ảnh,Tên sản phẩm,Giá,Thể loại,Loại sách,Kích thước,Số trang,Tác giả,Dịch giả,NXB,NPH,Barcode,Description
https://nhasachphuongnam.com/vi/cau-chuyen-giao-duc-nhan-hau.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/195/cau-chuyen-giao-duc-nhan-hau.jpg,Câu Chuyện Giáo Dục - Nhân Hậu,78000,Tâm lý - Giáo dục,Bìa mềm,13 x 20.5 cm,248,Hải Nam,None,NXB Hồng Đức,Trí Việt,978604321938,"Một đứa trẻ, tâm hồn như tờ giấy trắng. Chúng ta vun bồi những điều hay, ý tốt… sẽ cho ra những đứa trẻ với tinh thần khỏe khoắn, vui vẻ và có chí vươn lên. Câu Chuyện Giáo Dục gồm 5 cuốn chủ đề về Tài trí, Kiên trì, Đạo đức, Dũng cảm, Nhân hậu... được biên soạn gồm các truyện thuộc mọi thời đại, mọi xã hội trong và ngoài nước. Nội dung các câu chuyện thể hiện tấm lòng đạo đức, đức hiếu sinh, đạo đức buông xả, sự tài trí; lòng nhân hậu, sự kiên trì, dũng cảm... Giúp trẻ có những tấm gương sáng để học tập, rút được các kinh nghiệm ứng xử thật thông minh, hữu ích cho việc đối nhân xử thế. "
https://nhasachphuongnam.com/vi/cau-chuyen-giao-duc-kien-tri.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/195/cau-chuyen-giao-duc-kien-tri.jpg,Câu Chuyện Giáo Dục - Kiên Trì,78000,Tâm lý - Giáo dục,Bìa mềm,13 x 20.5 cm,232,Hải Nam,None,NXB Hồng Đức,Trí Việt,978604321937,"Một đứa trẻ, tâm hồn như tờ giấy trắng. Chúng ta vun bồi những điều hay, ý tốt… sẽ cho ra những đứa trẻ với tinh thần khỏe khoắn, vui vẻ và có chí vươn lên. Câu Chuyện Giáo Dục gồm 5 cuốn chủ đề về Tài trí, Kiên trì, Đạo đức, Dũng cảm, Nhân hậu... được biên soạn gồm các truyện thuộc mọi thời đại, mọi xã hội trong và ngoài nước. Nội dung các câu chuyện thể hiện tấm lòng đạo đức, đức hiếu sinh, đạo đức buông xả, sự tài trí; lòng nhân hậu, sự kiên trì, dũng cảm... Giúp trẻ có những tấm gương sáng để học tập, rút được các kinh nghiệm ứng xử thật thông minh, hữu ích cho việc đối nhân xử thế. "
https://nhasachphuongnam.com/vi/cau-chuyen-giao-duc-dung-cam.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/195/cau-chuyen-giao-duc-dung-cam.jpg,Câu Chuyện Giáo Dục - Dũng Cảm,78000,Tâm lý - Giáo dục,Bìa mềm,13 x 20.5 cm,232,Hải Nam,None,NXB Hồng Đức,Trí Việt,978604321936,"Một đứa trẻ, tâm hồn như tờ giấy trắng. Chúng ta vun bồi những điều hay, ý tốt… sẽ cho ra những đứa trẻ với tinh thần khỏe khoắn, vui vẻ và có chí vươn lên. Câu Chuyện Giáo Dục gồm 5 cuốn chủ đề về Tài trí, Kiên trì, Đạo đức, Dũng cảm, Nhân hậu... được biên soạn gồm các truyện thuộc mọi thời đại, mọi xã hội trong và ngoài nước. Nội dung các câu chuyện thể hiện tấm lòng đạo đức, đức hiếu sinh, đạo đức buông xả, sự tài trí; lòng nhân hậu, sự kiên trì, dũng cảm... Giúp trẻ có những tấm gương sáng để học tập, rút được các kinh nghiệm ứng xử thật thông minh, hữu ích cho việc đối nhân xử thế. "
https://nhasachphuongnam.com/vi/cau-chuyen-giao-duc-dao-duc.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/195/cau-chuyen-giao-duc-dao-duc.jpg,Câu Chuyện Giáo Dục - Đạo Đức,78000,Tâm lý - Giáo dục,Bìa mềm,13 x 20.5 cm,236,Hải Nam,None,NXB Hồng Đức,Trí Việt,978604321935,"Một đứa trẻ, tâm hồn như tờ giấy trắng. Chúng ta vun bồi những điều hay, ý tốt… sẽ cho ra những đứa trẻ với tinh thần khỏe khoắn, vui vẻ và có chí vươn lên. Câu Chuyện Giáo Dục gồm 5 cuốn chủ đề về Tài trí, Kiên trì, Đạo đức, Dũng cảm, Nhân hậu... được biên soạn gồm các truyện thuộc mọi thời đại, mọi xã hội trong và ngoài nước. Nội dung các câu chuyện thể hiện tấm lòng đạo đức, đức hiếu sinh, đạo đức buông xả, sự tài trí; lòng nhân hậu, sự kiên trì, dũng cảm... Giúp trẻ có những tấm gương sáng để học tập, rút được các kinh nghiệm ứng xử thật thông minh, hữu ích cho việc đối nhân xử thế. "
https://nhasachphuongnam.com/vi/con-duong-hanh-phuc.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/194/con-duong-hanh-phuc.jpg,Con Đường Hạnh Phúc,128000,Tâm lý - Giáo dục,Bìa mềm,13.5 x 20.5 cm,248,Thiền sư Gelong Thubten,Lộc Diệu Linh,NXB Thanh Niên,Huy Hoàng,893506563141,"Trong Con đường hạnh phúc: Phép màu hành thiền trong thể kỷ 21, Thiền sư Gelong thubten sẽ đưa độc giả bước vào hành trình khám phá bản chất của hạnh phúc, đồng thời chỉ dẫn cách thiền định và chánh niệm có thể giúp chúng ta tìm được hạnh phúc.  Cuốn sách này sẽ giúp bạn:  -Tiếp cận các phương pháp hành thiền để hạnh phúc  - Dung dưỡng lòng trắc ẩn đối với bản thân và người khác  - Học cách hành thiền cả trong những ngày bận rộn  - Khám phá ra rằng hạnh phúc thật ra là bản năng của chúng ta.  Đây là cuốn sách có thể ""Cách mạng hoá""  mối quan hệ của bạn với những suy nghĩ và cảm xúc "
https://nhasachphuongnam.com/vi/tam-ly-hoc-tat-ca-nhung-dieu-can-biet-de-thong-thao-bo-mon-nay.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/tam-ly-hoc-tat-ca-nhung-dieu-can-biet.jpg,Tâm Lý Học - Tất Cả Những Điều Cần Biết Để Thông Thạo Bộ Môn Này,309000,Tâm lý - Giáo dục,Bìa mềm,25 x 22 cm,255,Alan Porter,Hoàng Đức Long,NXB Thế Giới,Nhã Nam,893523522971,"Một cuốn sách nhập môn đầy đủ và toàn diện, cung cấp cho bạn tất cả những khái niệm và chủ đề cần thiết, quan trọng để hiểu các vấn đề nền tảng của tâm lý học! Bằng những sơ đồ rõ ràng cùng những diễn giải sáng rõ, cuốn sách dẫn dắt bạn đào sâu, khám phá tư tưởng chủ đạo của các nhà tâm lý học từ Wilhelm Wundt, Jean-Jacques Rousseau, Francis Galton, Sigmund Freud, Ivan Pavlov, Friedrich Fröebel đến Jean Piaget, Wolfgang Köhler, George A. Miller. Bạn sẽ thấy việc học và hiểu bộ môn này chưa bao giờ dễ dàng và thú vị đến thế! Hy vọng khi đọc xong cuốn sách này, bạn có thể trả lời những câu hỏi lớn của tâm lý học, vốn rất thiết thực với đời sống của chúng ta như:– Việc học tập diễn ra như thế nào trong tâm trí? Con đường hình thành nên nhận thức của chúng ta đi qua những chặng nào?– Liệu các nhóm có ra quyết định sáng suốt hơn các cá nhân? Tại sao lại có sự xung đột giữa các nhóm, có thực sự chỉ là vì vấn đề lợi ích?– Làm thế nào để chúng ta có thể tiến hành nghiên cứu một bộ não sống để có những hình ảnh trực quan, sinh động và những kết luận gần với thực tế nhất?– Những gì góp phần định hình nên nhân cách của chúng ta? Nhân cách ổn định hay biến động có phải chỉ do chúng ta lựa chọn hay do môi trường, hay còn do rất nhiều yếu tố tâm lý ngầm ẩn khác? "
https://nhasachphuongnam.com/vi/thong-diep-cuoc-song-qua-nhung-cau-chuyen-y-nghia.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/thong-diep-cuoc-song-qua-nhung-cau-chuyen-y-nghia.jpg,Thông Điệp Cuộc Sống Qua Những Câu Chuyện Ý Nghĩa,70000,Tâm lý - Giáo dục,Bìa mềm,12 x 18 cm,214,Lê Huy Khoa,None,NXB Tổng Hợp TP. HCM,None,978604312833,"Với 90 câu chuyện riêng lẻ, mỗi mẩu chuyện có nội dung khác nhau nhưng đọng lại phía sau những mảnh rời ấy, là ý nghĩ tốt đẹp về cuộc sống hiện hữu. Được ấn hành bởi NXB Tổng hợp TP.HCM, cuốn sách Thông điệp cuộc sống qua những câu chuyện ý nghĩa do Lê Huy Khoa sưu tầm và tuyển dịch chứa đựng nhiều câu chuyện mà khi đọc, cảm, mỗi chúng ta lại thấy được triết lý nhân sinh, sự hướng thiện ở đó. Sưu tầm và tuyển dịch tác phẩm này, dịch giả Lê Huy Khoa gửi gắm: ""Những câu chuyện này sẽ là tấm gương phản chiếu hình ảnh của chúng ta, vừa giúp chúng ta nhìn lại mình, tiếp thêm sức mạnh, tạo khát khao, động lực, niềm tin, giúp định hướng, vừa giúp tâm hồn mỗi chúng ta thêm phong phú hơn"". Bối cảnh, không gian trong mỗi câu chuyện có thể là ở Mỹ, Hàn Quốc... hay thậm chí là ở... thiên đường, nhưng Thông điệp cuộc sống qua những câu chuyện ý nghĩa lại không bị giới hạn phông văn hóa, mà gần gũi với chúng ta khi những thông điệp nhân văn từ sách đã là mẫu số chung của nhân loại. Đằng sau cánh cửa gia đình, là những câu chuyện gây xúc động về tình cảm cha con, vợ chồng. Đọc Bức thư cảm động của con gái gửi người cha kèm những đồng tiền tiết kiệm để cha mua đôi tất mới thay cho đôi tất cũ đã sờn rách nhưng vì mẹ mất, cô bé còn nhỏ không khâu vá được, mấy ai không rớm lệ. Ta xúc động, ngưỡng mộ tình yêu của người chồng trong Người vợ không chân mày khi biết khuyết điểm thiếu chân mày của người vợ xinh đẹp khiến cô luôn tự ti, nhưng luôn giả vờ như không biết để vợ mình được thoải mái, tự tin với chồng. Với những câu chuyện về xã hội, độc giả gặp lại Nick Vujicic từ nghị lực sống, sự lạc quan truyền cảm hứng cuộc đời đáng sống cho mọi người; và thêm ngưỡng mộ những tỷ phú như Chuck Feeney, Bill Gates hay Warren Buffett khi họ tỷ phú đô la, nhưng sống tiết kiệm và luôn giang tay trích phần lớn của cải để từ thiện vì cộng đồng... Những mảnh chuyện rời trong Thông điệp cuộc sống qua những câu chuyện ý nghĩa ngắn gọn, nhưng có giá trị tích cực vun bồi lòng nhân ái, tình yêu thương đồng loại, gia đình... trong mỗi chúng ta thì chẳng ngắn chút nào, ngược lại, thật cô đọng và ý nghĩa. "
https://nhasachphuongnam.com/vi/luat-tam-thuc-giai-ma-ma-tran-vu-tru.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/luat-tam-thuc.jpg,Luật Tâm Thức - Giải Mã Ma Trận Vũ Trụ,282000,Tâm lý - Giáo dục,Bìa mềm,14.5 x 20.5 cm,408,Ngô Sa Thạch,None,NXB Dân Trí,Skybooks,893532500024,"Dịch bệnh, thiên tai, chiến tranh… có phải là lời cảnh cáo của tự nhiên đến con người? “Biến đổi khí hậu” là một nước đi chính trị hay chỉ là sự thay đổi của Trái Đất theo chu kỳ? UFO, người ngoài hành tinh có thật không? Tại sao Kinh dịch lại tiên đoán được các sự kiện? Mỗi con người có số mệnh định sẵn không? Chúng ta sẽ đi về đâu sau khi chết? … Liệu tất cả chỉ là ngẫu nhiên, hay có một sự sắp đặt tài tình của vũ trụ?  Luật Tâm Thức - Giải Mã Ma Trận Vũ Trụ sẽ giải đáp tất cả những khía cạnh mà có thể bạn không nhận thức được chúng tồn tại, và có thể khám phá những vùng đất mình chưa từng biết đến.   Những góc nhìn trong Luật Tâm Thức bắt nguồn từ tất cả những kiến thức cổ xưa nhất của loài người… nhưng được tác giả Ngô Sa Thạch giải thích bằng một góc nhìn gần gũi, đặc biệt, qua đó bạn sẽ hiểu được: •  Nguồn gốc của vũ trụ, những quy luật tự nhiên chi phối sự hình thành của mọi vật,  trí tuệ cổ xưa khi thông hiểu và ứng dụng các quy luật tự nhiên. •  Năng lượng và tần số rung động, giải thích những hiện tượng tâm linh như quy hồi tiền kiếp, tiên đoán sự kiện, du hành thời gian,... •  Con người: tổ hợp thân - tâm - trí, nghiệp quả, sứ mệnh trong các kiếp, sự tiến hóa của tâm thức. •  Thay đổi cuộc sống bằng cách thay đổi tâm thức, hiểu đúng về các quy luật vũ trụ để thu hút năng lượng cải thiện cuộc sống của mình và cả vũ trụ. Cuốn sách này sẽ giúp bạn thấy rằng những kiến thức của người xưa không hề cao siêu huyền bí mà vô cùng đơn giản và liên quan chặt chẽ tới khoa học hiện đại. Việc của bạn chỉ là đọc với một tâm trí cởi mở để thức tỉnh, vượt qua những rào cản của tâm trí, những niềm tin cố hữu của mình.   Nếu con người cứ đóng khung tư duy của mình trong hai trường phái duy vật và duy tâm, chúng ta sẽ mãi mãi không bao giờ có thể giải đáp được những vấn đề lớn lao của nhân loại. Khi đó, chúng ta cũng sẽ không bao giờ hiểu được bản chất của những câu chuyện về tâm linh, cũng như những vấn đề chưa lý giải được của khoa học.  Sự thiếu hiểu biết này, sẽ dẫn tới những con người mù quáng khi có một số trải nghiệm “tâm linh”, sa đà vào mê tín. Ngược lại, chính nó cũng hình thành một nhóm người mù quáng tin vào khoa học, duy vật, dẫn tới sự hủy hoại nghiêm trọng tới sự sống trên cả hành tinh này. Hiểu về luật tâm thức, nâng cao tâm thức là quá trình mỗi linh hồn trải nghiệm và vượt qua những bài học cuộc đời. "
https://nhasachphuongnam.com/vi/me-teresa-tren-ca-tinh-yeu-tai-ban-nam-2021.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/me-teresa-tren-ca-tinh-yeu-tb-2021.jpg,Mẹ Teresa: Trên Cả Tình Yêu (Tái bản năm 2021),88000,Thiếu Nhi,Bìa mềm,14.5 x 20.5 cm,200,Thomas Moore,None,NXB Thanh Niên,First News,893508685447,"Bất cứ ai, khi nhắc đến cái tên Teresa, mọi người trên hành tinh này đều nghĩ đến biểu tượng của một người phụ nữ thánh thiện, cao cả và vĩ đại nhất trên thế gian này. Không vì với nhiều giải thưởng cao quý, trong đó có giải Nobel Hòa bình, điều khiến mẹ Teresa vĩ đại hơn cả, đó là sự giản dị, quên mình và lòng nhân ái, quảng đại vô biên. Mẹ Teresa đã dành trọn đời mình cho những người bất hạnh trên đời, từ những trẻ em mồ côi sống vất vưởng lang thang, cho đến những người khổ đau, bệnh tật, cùng cực ở khắp nơi… Mẹ Teresa đã thực sự, với tất cả tấm lòng, “đưa tay ra để chia sẻ - dành trái tim để yêu thương.” Khi cuốn sách này đến tay bạn đọc, Mẹ Teresa không còn không còn trên cõi đời này nữa. Lúc sinh thời, Mẹ từng nói: “Theo huyết thống, tôi là người Anbani. Theo quốc tịch, tôi là người Ấn Độ. Theo đức tin, tôi là một nữ tu công giáo. Theo ơn gọi, tôi thuộc về thế gian này. Và theo con tim, tôi hoàn toàn thuộc về những người bất hạnh, khổ đau.” Mẹ đã sống một cuộc đời cơ cực, vì như Mẹ nói, phải sống giữa người nghèo, nếm trải sự đói khổ cùng họ mới có thể thấu hiểu, và từ đó, mới có thể giúp xoa dịu nỗi đau của họ. Khi còn là một nữ tu dòng Loreto, chính cảnh sống bi thảm của người nghèo đã làm sống dậy mãnh liệt trong lòng Mẹ ý nguyện được sống giữa họ, được chia sẻ và giúp đỡ họ - một ý nguyện đã được ấp ủ từ những ngày thơ ấu ở quê hương Anbani. Ngay từ bé, người mẹ yêu quý của Mẹ đã dạy: “Tất cả những người xung quanh chúng ta, dù không phải là máu mủ ruột rà, cũng đều là anh chị em của chúng ta.” Chính nhờ sự giáo dục đầy nhân bản của gia đình, của đức tin, cộng thêm trái tim luôn đầy ắp yêu thương từ ngày còn thơ bé đã mang đến cho chúng ta một Mẹ Teresa với tình yêu không biên giới, với sự thánh thiện và bao dung đủ sức làm lay động những tâm hồn lầm lạc nhất. Bí quyết sống của Mẹ thật giản dị: cầu nguyện. Khi cầu nguyện, Mẹ bày tỏ tình yêu, niềm tin và lòng trông cậy mãnh liệt của mình với Thiên Chúa, bày tỏ khát vọng hiến trọn đời mình. Chính trái tim rộng mở, chính tình yêu ấy đã khiến Mẹ nhìn thấy Chúa Jesus trong hình hài của những người cùng khổ. Và Mẹ đã chân tình giúp đỡ những con người ấy, và chính điều đó lại quay lại nâng cao niềm tin của Mẹ. Trong suốt những câu chuyện của Mẹ Teresa, Mẹ đã lồng vào đó một đức tin sắt đá của một nữ tu công giáo. Dù vậy, đây không phải là một cuốn sách giảng về giáo lý, mà đơn giản chỉ là những câu chuyện về tình yêu nhân loại. Mẹ đã làm những việc ấy vì Mẹ yêu con người, cũng là một cách để Mẹ bày tỏ lòng kính yêu của mình với Chúa, như Mẹ hằng tâm niệm: “Tôi chỉ là cây bút chì nhỏ trong bàn tay Thiên Chúa.” Cuộc đời trực diện trải nghiệm tất cả khổ đau của Mẹ đã dẫn đến một cuộc sống đầy nghị lực với trái tim đầy trắc ẩn và một tấm lòng nhân ái vô biên. Khi tôi đọc những lời của Mẹ, tôi nhận thấy đó không phải là sự thể hiện một niềm tin ngây thơ hay cực đoan, mà trên hết là tấm chân tình thiết tha tình người. Thay vì né tránh đau khổ, Mẹ dũng cảm đối đầu và sống cùng nỗi đau để hóa giải khổ đau. Một số bạn đọc có thể thấy không quen lắm với đức tin mà Mẹ Teresa đã thấm đậm vào những câu chuyện bằng ngôn ngữ của tình yêu và lời nguyện cầu. Tuy nhiên, chúng ta hãy vượt lên trên tư tưởng thần học đó để lắng nghe những thông điệp đầy yêu thương thật sự bên trong trái tim mà Mẹ đã trăn trở thao thức. Trong suốt cuộc đời và những tâm sự của mẹ Teresa, chúng ta thấy đức tin của Mẹ không hề tách biệt với tình thương, và tình thương ấy không bao giờ lìa xa nhịp đập cuộc sống của Mẹ. Mẹ Teresa đã sống một đời yêu thương và dâng hiến cho con người và cuộc sống. Mẹ thật bình dị, nhưng thực sự Mẹ được mọi người như một vị thánh, chúng ta có thể thấy tấm gương của Mẹ như một sự phản chiếu, và ánh sáng từ những suy nghĩ của Mẹ thể hiện trong cuốn sách nhỏ này có thể chỉ cho chúng ta một điều thật sự, rằng tất cả chúng ta đều có thể là thánh nhân giữa đời thường – chúng ta không phải là không có những sai lầm và những điều chưa hoàn thiện, và chúng ta không cần phải xưng tội cho những lỗi lầm đó, mà ngay từ lúc này hãy biết tận tâm, mở lòng chia sẻ với những người khổ đau đang ở quanh ta, trong cuộc sống này và trên những nẻo đường thế giới.      "
https://nhasachphuongnam.com/vi/bo-sach-nho-ve-tam-ly-tam-ly-hoc-noi-gi-ve-noi-dau.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/tam-ly-hoc-noi-ve-noi-dau.jpg,Bộ Sách Nhỏ Về Tâm Lý - Tâm Lý Học Nói Gì Về Nỗi Đau?,86000,Tâm lý - Giáo dục,Bìa mềm,14 x 20.5 cm,192,Richard Gross,Sóc Cốm,NXB Thế Giới,R.E.A.D.Books,893532500086,"­­Chúng ta trải qua cảm xúc gì khi tiếc thương một người thân đã mất? Có cách nào “đúng” để đối mặt với nỗi đau không? Nỗi đau ảnh hưởng đến cách chúng ta nhìn nhận bản thân thế nào? Tâm Lý Học Nói Gì Về Nỗi Đau? là một cuốn sách nhân văn phân tích những phản ứng đa dạng của chúng ta khi mất đi một người thân yêu, cũng như đi sâu tìm hiểu cách các nhà tâm lý học giải thích về trải nghiệm này. Cuốn sách cũng khảo nghiệm các tập quán văn hóa - xã hội vốn đang định khung hoặc hạn chế hiểu biết về quá trình đau buồn, từ bộ môn phân tâm học tiên phong của Sigmund Freud cho tới quan niệm đã bị phủ nhận về các ""giai đoạn"" của nỗi đau. Ai trong đời cũng phải trải qua nỗi đau mất người thân, và Tâm Lý Học Nói Gì Về Nỗi Đau? sẽ giúp bạn hiểu thêm về cảm xúc đau buồn đi cùng trải nghiệm ấy, của cả bản thân lẫn những người khác. "
https://nhasachphuongnam.com/vi/khong-phai-trong-dong-bao-ta-dang-song-nhung-ngay-sau-mua-vi.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/khong-phai-trong-dong-bao-ta-dang-song-nhung-ngay-sau-mua.jpg,"Không Phải Trong Dông Bão, Ta Đang Sống Những Ngày Sau Mưa",98000,Tâm lý - Giáo dục,Bìa mềm,14.5 x 20.5 cm,244,Lee Hyo Geun,Nguyễn Thủy,NXB Văn Học,Mintbooks,893532500065,"Việc lắng nghe câu chuyện của ai đó là điều cơ bản nhất trong công việc điều trị, và với những người tìm tới chúng tôi, điều cần nhất là cơ hội được nói ra câu chuyện của chính mình. Có lẽ rất nhiều người trên thế giới, không có cơ hội thử khóc một lần khi kể về những câu chuyện buồn của bản thân. Giãi bày câu chuyện của mình không phải là cách chữa trị, nhưng ít nhất, nó là việc có giá trị tại thời điểm bắt đầu quá trình điều trị. Tiếng khóc bất ngờ của người bệnh nhân độ tuổi ba mươi mặc bộ vets lịch lãm tôi gặp cách đây hai mươi năm, cùng bộ dạng hoang mang của tôi trước mặt anh ấy, cho dù thời gian có trôi qua nó sẽ vẫn còn vẹn nguyên trong tâm trí tôi, như cây roi tre sư thầy ban tặng để tôi nhận ra sự thật bình thường đó. Giờ đây trầm cảm không còn là một căn bệnh quá lạ lẫm, nó được gọi với biệt danh “cơn cảm cúm của trái tim”, sẽ được chữa khỏi nhờ vào thuốc và tư vấn. "
https://nhasachphuongnam.com/vi/huong-dan-su-dung-tinh-yeu.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/193/huong-dan-su-dung-tinh-yeu.jpg,"Hướng Dẫn ""Sử Dụng"" Tình Yêu",139000,Tâm lý - Giáo dục,Bìa mềm,14.5 x 20 cm,400,Vãn Thụy,Xanh Dương,NXB Thế Giới,Bloombooks,893532500076,"Hướng Dẫn ""Sử Dụng"" Tình Yêu là cuốn “sách lược” tình cảm dành cho bạn, những người đang trên con đường tìm kiếm tình yêu, những người chìm đắm trong tình yêu, và cả những con người đang đau khổ vì tình yêu. Chuyên gia phân tích tình cảm Vãn Thụy đã gài cắm vào mỗi trang trong Hướng Dẫn ""Sử Dụng"" Tình Yêu những cách thức và kế hoạch để giúp bạn xây dựng “chiến lược” đến với tình yêu ngọt ngào và thoát khỏi những mối quan hệ tình cảm tồi tệ, giúp bạn hiểu rõ những khía cạnh và cả những góc khuất tình yêu, từ đó mở rộng trái tim yêu thương và bao dung hơn để tận hưởng tình yêu, hoặc cho mình một đường lui đúng cách, đúng thời điểm. Dù bạn là nam hay nữ, dù cho bạn trẻ hay già, dù bạn độc thân hay đang yêu đương, cuốn sách này sẽ chắc chắn sẽ “soi rọi” và “mở đường” cho bạn bước đi đến cái đích mang tên “hạnh phúc”. Trong một mối tình, người động lòng trước là người thức tỉnh trước và được nhận nhiệm vụ phải đánh thức nửa kia vẫn còn chìm trong cơn say ngủ. Đây là sứ mệnh của tình yêu, không liên quan đến giới tính. Chủ động trong tình yêu là chuyện hoàn toàn khác với đùa bỡn, mưu mô. Người muốn yêu và muốn được yêu, nhưng luôn bị động đón nhận, chờ đợi tình cảm từ đối phương, thật ra là vì quá tự ti. Sự mạnh mẽ của phụ nữ không đồng nghĩa với hùng hổ, mà là đủ can đảm để bước đến giãi bày tình cảm của mình và hết lòng đấu tranh vì tình yêu chân chính. Bạn đừng trốn tránh nữa, đáp án cho câu hỏi “Tôi thích anh ấy, nhưng không biết phải làm gì?” đơn giản đến chừng nào: Người nào thích thì người đó nhích! Thông tin tác giả VÃN THỤY Là một nhà văn mạng, một chuyên gia phân tích tình cảm, chỉ với đôi ba câu chữ đã giải quyết được các vấn đề trong tình yêu và đề xuất những câu trả lời chắc chắn, chuẩn xác, quyết liệt cho các bạn đọc. Vãn Thụy còn được mệnh danh là; bậc thầy gỡ rối tơ lòng; cô không phê phán, cũng không chỉ trích mà chỉ dẫn dắt để bạn sống hết lòng với cuộc đời mình thông qua lời văn con chữ. "
https://nhasachphuongnam.com/vi/osho-ah-this-a-la-the.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/192/osho-a-la-the.jpg,"Osho: Ah, This! - À, Là Thế!",148000,Tâm lý - Giáo dục,Bìa mềm,13.5 x 21 cm,383,Osho,Thái An,NXB Hồng Đức,Văn Lang,893507412410,"Với Osho, Thiền không phải là giáo huấn, mà là tiếng chuông giúp bạn thức tỉnh. Bởi vì mỗi cá nhân chúng ta đều đang say ngủ, và giấc ngủ này phải bị phá vỡ. “Bạn đã ngủ suốt hàng thế kỷ. Giấc ngủ đã trở thành bản tính của bạn. Bạn đã quên mất nhận biết là gì, thức tỉnh nghĩa là gì.” Ông muốn chúng ta thức tỉnh... trước khi quá muộn Hơn tất thảy các truyền thống tôn giáo và tâm linh khác, Thiền đóng vai trò vô cùng thiết thực với thời đại ngày nay, khi những cách tiếp cận xưa cũ không còn có thể giải quyết triệt để vấn đề. Tức thì, cấp bách và trực tiếp, Thiền không quan tâm đến câu hỏi hay câu trả lời, cũng chẳng màng đến giáo huấn hay dạy dỗ, bởi lẽ Thiền không phải là triết lý. Trong tuyển tập bài nói này, Osho tuyển chọn và phân tích những giai thoại Thiền, đồng thời trả lời những câu hỏi đặt ra cho mình. Qua từng trang À, LÀ THẾ, độc giả sẽ biết đâu là những công cụ Thiền mà mình có thể áp dụng để chấp nhận sự không chắc chắn, để cảm thấy thoải mái với sự không biết, để hành động quyết đoán, rõ ràng và nhận biết. Nói cách khác là để ""thức tỉnh"", từ đó, ta mới có thể tận dụng từng khoảnh khắc để chuyển hóa. "
https://nhasachphuongnam.com/vi/hanh-phuc-tu-than.html,https://nhasachphuongnam.com/images/thumbnails/213/213/detailed/192/hanh-phuc-tu-than.jpg,Hạnh Phúc Tự Thân,119000,Tâm lý - Giáo dục,Bìa mềm,13 x 20.5 cm,308,An Nhiên,None,NXB Thế Giới,Sống,893615859170,"Hành trình tìm hiểu bản thân, lắng nghe bản ngã của một cô gái trẻ để sống hạnh phúc, thanh thản hơn. Đoạn trích tiêu biểu: Cuộc sống vẫn luôn là cuộc hành trình khám phá chính mình theo nhiều cách khác nhau. Khi bạn sống thật với chính mình và lựa chọn trái tim, khi ấy mọi thứ như được kết nối sâu sắc với vũ trụ. Tôi thích thú với những khám phá ấy. Tôi thấy mình thay đổi từng ngày kể từ khi viết sách. Hay đúng hơn, không phải tôi thay đổi mà là trở về gần hơn với sự thuần khiết vốn có sẵn nhưng bị che mờ bởi những nhu cầu và nỗi sợ. Con người chúng ta thuộc về trái đất, mỗi người là một tiểu vũ trụ nhưng chúng ta lại ít để ý để thấy được sự thay đổi của trái đất. Và khi ấy chúng ta bị tác động, ảnh hưởng để cùng trái đất bước qua sự lột xác, phát triển mới. Tôi tin mình là người may mắn, mọi thứ đến luôn có lý do và bài học của nó. Tôi gọi đó chính là sự may mắn khi thuận theo dòng chảy tự nhiên của vũ trụ. Khi đó, bạn không cần phải gồng mình lên phải thế này thế khác mà chỉ đơn giản là lắng nghe trái tim, lắng nghe tiếng nói từ bên trong mách bảo để dẫn lối ta đến những điều tốt đẹp. Vì hơn ai hết, trái tim là nơi hiểu bản thân ta nhất, là nơi kết nối cơ thể với tiềm thức, với vũ trụ, là tiếng gọi sâu xa bên trong. Về tác giả: - Tác giả: An Nhiên - Hiện đang sinh sống và làm việc tại TP.HCM - Admin nhóm Thải độc tâm trí và mở nhiều workshop dành cho phụ nữ, chữa lành tổn thương từ bên trong "
